sample_id,user_post,golden_response,model_response,token_num,loss,ppl
111,"Thank you! Exactly. But it is scary. I am guessing from your name that you identify as male (please forgive me if that is incorrect), so you might not understand what it feels like to be an older woman when your ex starts dating someone a lot younger. Men only get better and more desirable with age, not so for women.","I might not understand that particular aspect, but self worth is still self worth no matter the context. I'd say try not to pay any mind to what he's up to. The grass always looks greener on the other side of the fence, but if you just focus on watering your grass (making yourself happy) then you'll have a much more fulfilling life.",It sounds like you are being very selfish and wanting to feel better about yourself.,45,3.256165229,25.94983442
111,"Haha, watering my own grass. That is a good way to put it. Thank you for talking to me for a few minutes. It makes me feel a little bit better to have someone agree that it is okay to spend time working on me, instead of thinking that it is sad or pathetic or an excuse. I really appreciate it.",Oh absolutely Keri. Thanks for opening up and sharing your experience and feelings with me for just a few minutes. It was great to talk to you.,You are very welcome. I hope you are feeling better now.,32,2.791382551,16.30354471
111,"Have a good night, Jonathan. :-)",Happy Holidays Keri. Keep your head up!,"You too, and thanks for talking. I hope you have a good rest of your day!",12,2.754089355,15.70673114
112,My friend sent me a pic as a greeting showing her hubby and I am jealous,I am doing good. How are you?,"oh wow, that's really really sad. how old is she?",10,1.879581261,6.550761227
112,great. I am good,"so, you envy your friend having a good spouse, is that correct?",I hope you are feeling more comfortable with your friend.,16,3.155245781,23.45880211
112,yes that is correct,"Are you a female, if I may ask?",I'm sorry to hear that. Do you feel like that is a problem?,11,2.166062962,8.723870132
112,yes,Do you have a husband or bf?,Are there any particular reasons why you are jealous of her?,10,1.7843647,5.955795031
112,I really don't know how those women find partners and get married and stay with the same partner for a long time.,"You get frustrated that other people are achieving something, you are not able to do. Is that a fair understanding?","I understand your situation, you have to have some common ground to make it work.",24,3.85101064,47.04058033
112,"I think so, I am not complaining but I guess I am haha","What do you think about your self as person? Kid, affectionate, caring?",I have also found that my spouse has made the best use of the time that I have given her.,18,4.245434231,69.78605685
112,"What do you think about your self as person? Kid, affectionate, caring?",*kind,It is a good idea to try and keep yourself busy in the office,3,12.20371755,199529.535
112,"I am very sexy and fun but not relaxed, I am caring I think but am not good at showing it. blush!","To be honest, here what I feel about you.. you have a lots of good qualities, you are a wonderful person. However, you shortchange yourself. If you can, please start building some self confidence.. Be proud of yourself..",That is a great attitude! I think you are very smart.,45,3.751934475,42.6034176
112,"To be honest, here what I feel about you.. you have a lots of good qualities, you are a wonderful person. However, you shortchange yourself. If you can, please start building some self confidence.. Be proud of yourself..",Someone having a good hubby does not mean that she is happier than you,You are such a good person. I think you can do this.,16,3.640134811,38.09697229
112,true true,"One secret in life is if you wish other people be happy from your heart, in turn it makes you happy. Give it a try, and you will realize it.",It is a good thing to be proud of your self confidence. You are a great person and you can do it!,35,3.472869437,32.22908923
112,I wish your happiness over Chrismas! :),We see so many picture perfect couples in celebrity world... some of them fall apart quickly.. we need to focus on our lives and pursue our happiness...,You are welcome. I am glad you are doing well.,31,4.393895303,80.95515044
